WARNING -  Doc file 'adr/001-severity-dedup-via-inhibit.en.md' contains a link '../architecture-and-design.en.md#appendix-a-role--tool-quick-reference', but the doc 'architecture-and-design.en.md' does not contain an anchor '#appendix-a-role--tool-quick-reference'.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#powershell-rest-apigithub-等', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#powershell-rest-apigithub-等', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#windows-clone-初次設定--symlink-支援', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#windows-clone-初次設定--symlink-支援', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#三層環境職責矩陣', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#三層環境職責矩陣', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#修復層-bfuse-cache-重建level-1--5', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#修復層-bfuse-cache-重建level-1--5', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#修復層-c1escape-helpersmcp-60s-timeout--fuse-cache-bypass', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#修復層-c1escape-helpersmcp-60s-timeout--fuse-cache-bypass', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#修復層-cwindows-原生-git-fallbackfuse-側卡死時的備援路徑', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#修復層-cwindows-原生-git-fallbackfuse-側卡死時的備援路徑', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#已知陷阱速查', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#已知陷阱速查', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#核心原則docker-exec-stdout-為空', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link '#核心原則docker-exec-stdout-為空', but there is no such anchor on this page.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link 'benchmark-playbook.md#在-dev-container-內執行', but the doc 'internal/benchmark-playbook.md' does not contain an anchor '#在-dev-container-內執行'.
WARNING -  Doc file 'internal/windows-mcp-playbook.md' contains a link 'benchmark-playbook.md#在-dev-container-內執行', but the doc 'internal/benchmark-playbook.md' does not contain an anchor '#在-dev-container-內執行'.
WARNING -  Doc file 'migration-guide.en.md' contains a link '#13-enterprise-grade-migration--large-tenant-1000-rules', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.en.md' contains a link '#9-dimensional-labels--multi-db-type-support', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.en.md' contains a link '#where-are-you-你在哪個階段', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#11-擴展不支援的-db-類型', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#13-企業級遷移--大型租戶1000-條規則', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#2-反向分析既有監控da-tools-onboard', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#3-產生租戶設定da-tools-scaffold', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#4-轉換既有規則da-tools-migrate', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#7-遷移後驗證', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#8-五種遷移場景範例', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#9-維度標籤--多-db-類型支援', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#你在哪個階段where-are-you', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link '#核心遷移流程照順序做', but there is no such anchor on this page.
WARNING -  Doc file 'migration-guide.md' contains a link 'architecture-and-design.md#設計概念總覽', but the doc 'architecture-and-design.md' does not contain an anchor '#設計概念總覽'.
WARNING -  Doc file 'migration-guide.md' contains a link 'integration/gitops-deployment.md#7-tenant-自助設定範圍', but the doc 'integration/gitops-deployment.md' does not contain an anchor '#7-tenant-自助設定範圍'.
WARNING -  Doc file 'migration-guide.md' contains a link 'scenarios/tenant-lifecycle.md#階段-12上線day-0', but the doc 'scenarios/tenant-lifecycle.md' does not contain an anchor '#階段-12上線day-0'.
WARNING -  Doc file 'scenarios/multi-cluster-federation.md' contains a link '../integration/federation-integration.md#12-架構選擇中央評估-vs-邊緣評估', but the doc 'integration/federation-integration.md' does not contain an anchor '#12-架構選擇中央評估-vs-邊緣評估'.
WARNING -  Doc file 'scenarios/multi-cluster-federation.md' contains a link '../integration/federation-integration.md#4-中央叢集配置', but the doc 'integration/federation-integration.md' does not contain an anchor '#4-中央叢集配置'.
WARNING -  Doc file 'scenarios/multi-system-migration-playbook.md' contains a link '#8-plan-a-vs-plan-bgit-layout-選擇', but there is no such anchor on this page.
WARNING -  Doc file 'scenarios/shadow-audit.md' contains a link 'shadow-monitoring-cutover.md#phase-0告警品質評估不需部署任何元件', but the doc 'scenarios/shadow-monitoring-cutover.md' does not contain an anchor '#phase-0告警品質評估不需部署任何元件'.
WARNING -  Doc file 'scenarios/staged-adoption-guide.en.md' contains a link '../integration/troubleshooting-checklist.md#132-silencer-mismatchdisablement-drift--double-fire-alert-storm', but the doc 'integration/troubleshooting-checklist.en.md' does not contain an anchor '#132-silencer-mismatchdisablement-drift--double-fire-alert-storm'.
WARNING -  Doc file 'scenarios/staged-adoption-guide.en.md' contains a link 'multi-system-migration-playbook.md#11-rollback-三層可逆界線', but the doc 'scenarios/multi-system-migration-playbook.en.md' does not contain an anchor '#11-rollback-三層可逆界線'.
WARNING -  Doc file 'scenarios/staged-adoption-guide.md' contains a link '../integration/troubleshooting-checklist.md#132-silencer-mismatchdisablement-drift--double-fire-alert-storm', but the doc 'integration/troubleshooting-checklist.md' does not contain an anchor '#132-silencer-mismatchdisablement-drift--double-fire-alert-storm'.
WARNING -  Doc file 'scenarios/staged-adoption-guide.md' contains a link 'multi-system-migration-playbook.md#11-rollback-三層可逆界線', but the doc 'scenarios/multi-system-migration-playbook.md' does not contain an anchor '#11-rollback-三層可逆界線'.
WARNING -  Doc file 'scenarios/tenant-lifecycle.md' contains a link '../design/config-driven.md#27-三態運營模式-operational-modes', but the doc 'design/config-driven.md' does not contain an anchor '#27-三態運營模式-operational-modes'.
WARNING -  Doc file 'scenarios/verified-scenarios.md' contains a link '#覆蓋總覽', but there is no such anchor on this page.
WARNING -  Doc file 'scenarios/verified-scenarios.md' contains a link '../architecture-and-design.md#4-高可用性設計-high-availability', but the doc 'architecture-and-design.md' does not contain an anchor '#4-高可用性設計-high-availability'.
WARNING -  Doc file 'schemas/migration-state.md' contains a link '../scenarios/multi-system-migration-playbook.md#3-phase-0--discovery--inventory', but the doc 'scenarios/multi-system-migration-playbook.en.md' does not contain an anchor '#3-phase-0--discovery--inventory'.
WARNING -  Doc file 'schemas/migration-state.md' contains a link '../scenarios/multi-system-migration-playbook.md#3-phase-0--discovery--inventory', but the doc 'scenarios/multi-system-migration-playbook.md' does not contain an anchor '#3-phase-0--discovery--inventory'.
WARNING -  Doc file 'troubleshooting.md' contains a link '#prometheus-operator-環境常見問題', but there is no such anchor on this page.
WARNING -  Doc file 'troubleshooting.md' contains a link '#sha-256-熱重新加載延遲', but there is no such anchor on this page.
WARNING -  Doc file 'troubleshooting.md' contains a link '#平台告警沒有收到通知', but there is no such anchor on this page.
WARNING -  Doc file 'troubleshooting.md' contains a link '#空向量警報不觸發', but there is no such anchor on this page.
WARNING -  Doc file 'troubleshooting.md' contains a link '#雙租戶抓取重複計數', but there is no such anchor on this page.
WARNING -  Doc file 'troubleshooting.md' contains a link 'architecture-and-design.md#4-高可用性設計-high-availability', but the doc 'architecture-and-design.md' does not contain an anchor '#4-高可用性設計-high-availability'.
WARNING -  Doc file 'troubleshooting.md' contains a link 'integration/byo-alertmanager-integration.md#11-平台自監控告警的投遞', but the doc 'integration/byo-alertmanager-integration.md' does not contain an anchor '#11-平台自監控告警的投遞'.
